"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","SEX (CODE)","SEX (DISPLAY)","SEX (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","PER","Peru","","MLE","Male","","51.3 [44.1-58.5]","51.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","CZE","Czechia","","FMLE","Female","","51.3 [47-55.7]","51.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","NGA","Nigeria","","MLE","Male","","51.7 [46.9-56.4]","51.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","CAN","Canada","","BTSX","Both sexes","","51.7 [49.3-54.4]","51.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","LVA","Latvia","","FMLE","Female","","52.2 [46.4-57.9]","52.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","GAB","Gabon","","BTSX","Both sexes","","52.3 [48.1-56.5]","52.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","SYC","Seychelles","","MLE","Male","","52.4 [47.8-57]","52.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","FRA","France","","FMLE","Female","","52.4 [49.1-55.6]","52.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","MKD","North Macedonia","","MLE","Male","","52.5 [48-56.8]","52.50000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","CHN","China","","MLE","Male","","52.9 [42.6-63]","52.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","MDA","Republic of Moldova","","BTSX","Both sexes","","52.9 [49.3-56.6]","52.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","UKR","Ukraine","","MLE","Male","","53.2 [47.4-58.9]","53.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","BEL","Belgium","","FMLE","Female","","53.4 [50.1-56.6]","53.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","GRC","Greece","","BTSX","Both sexes","","53.4 [51.1-55.7]","53.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","KNA","Saint Kitts and Nevis","","MLE","Male","","53.6 [-]","53.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","MNE","Montenegro","","MLE","Male","","53.6 [49.2-58]","53.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","BGR","Bulgaria","","BTSX","Both sexes","","54.1 [51.1-56.7]","54.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","CHL","Chile","","BTSX","Both sexes","","54.4 [50.9-57.4]","54.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","ARG","Argentina","","BTSX","Both sexes","","54.5 [51.1-58.1]","54.50000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ISR","Israel","","MLE","Male","","54.6 [50.9-58.3]","54.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","HUN","Hungary","","BTSX","Both sexes","","54.6 [52-57]","54.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ROU","Romania","","BTSX","Both sexes","","55.2 [52.3-57.8]","55.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","CYP","Cyprus","","BTSX","Both sexes","","55.3 [53.1-57.6]","55.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","POL","Poland","","BTSX","Both sexes","","55.6 [52.9-58.3]","55.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","AUT","Austria","","FMLE","Female","","55.7 [52.5-58.9]","55.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","NOR","Norway","","FMLE","Female","","56.5 [52.3-60.6]","56.50000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","SVK","Slovakia","","BTSX","Both sexes","","56.5 [53.7-59.1]","56.50000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ESP","Spain","","BTSX","Both sexes","","56.6 [54.4-58.7]","56.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","AUS","Australia","","FMLE","Female","","57 [52.2-61.6]","57.00000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","URY","Uruguay","","BTSX","Both sexes","","57.1 [53.5-60.5]","57.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","SGP","Singapore","","BTSX","Both sexes","","57.2 [50.3-63.2]","57.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","TTO","Trinidad and Tobago","","MLE","Male","","57.6 [52.8-62.2]","57.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","BLR","Belarus","","BTSX","Both sexes","","58 [53.8-61.6]","58.00000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","PRT","Portugal","","BTSX","Both sexes","","58 [55.7-60.4]","58.00000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","DEU","Germany","","FMLE","Female","","58.2 [55-61.4]","58.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","LTU","Lithuania","","FMLE","Female","","58.7 [52.9-64.2]","58.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","JPN","Japan","","MLE","Male","","59.1 [49.8-67.7]","59.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ISL","Iceland","","BTSX","Both sexes","","59.2 [57-61.4]","59.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","GNQ","Equatorial Guinea","","BTSX","Both sexes","","59.3 [55.5-64]","59.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","SVN","Slovenia","","BTSX","Both sexes","","59.6 [56.9-62.2]","59.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","IRL","Ireland","","FMLE","Female","","59.7 [56.5-62.9]","59.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","USA","United States of America","","BTSX","Both sexes","","59.9 [57.5-62.3]","59.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","ERI","Eritrea","","FMLE","Female","","6 [5.1-7]","6.00000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","TJK","Tajikistan","","FMLE","Female","","6.1 [5.1-7.2]","6.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","UZB","Uzbekistan","","FMLE","Female","","6.1 [5.1-7.3]","6.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","NER","Niger","","FMLE","Female","","6.3 [5.3-7.3]","6.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","MDG","Madagascar","","FMLE","Female","","6.3 [5.4-7.4]","6.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","AZE","Azerbaijan","","FMLE","Female","","6.5 [5.4-7.9]","6.50000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","MOZ","Mozambique","","FMLE","Female","","6.6 [5.6-7.7]","6.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","SEN","Senegal","","FMLE","Female","","6.6 [5.6-7.7]","6.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","KIR","Kiribati","","BTSX","Both sexes","","6.6 [5.9-7.4]","6.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","NRU","Nauru","","FMLE","Female","","6.7 [-]","6.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","GIN","Guinea","","FMLE","Female","","6.7 [5.7-7.8]","6.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","SEAR","South-East Asia","","TLS","Timor-Leste","","FMLE","Female","","6.7 [5.8-7.8]","6.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","MLI","Mali","","FMLE","Female","","6.8 [5.9-8]","6.80000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","SEAR","South-East Asia","","IDN","Indonesia","","FMLE","Female","","6.8 [5.9-8]","6.80000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","CHE","Switzerland","","FMLE","Female","","60.4 [57-63.8]","60.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","SRB","Serbia","","MLE","Male","","60.9 [56.7-65]","60.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","NLD","Netherlands","","BTSX","Both sexes","","60.9 [58.9-62.9]","60.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","HRV","Croatia","","MLE","Male","","61.1 [56.9-65.1]","61.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","FIN","Finland","","BTSX","Both sexes","","61.9 [59.8-64]","61.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","SWE","Sweden","","BTSX","Both sexes","","62 [60.1-64.2]","62.00000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","EST","Estonia","","BTSX","Both sexes","","62.3 [58.8-65.8]","62.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","BTSX","Both sexes","","62.3 [60.4-64.3]","62.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","NZL","New Zealand","","BTSX","Both sexes","","63.8 [60.9-66.9]","63.80000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","DNK","Denmark","","BTSX","Both sexes","","63.9 [62-66]","63.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","KOR","Republic of Korea","","MLE","Male","","64 [55-72.2]","64.00000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","AND","Andorra","","BTSX","Both sexes","","64.2 [-]","64.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","MLT","Malta","","MLE","Male","","64.2 [61.1-67.3]","64.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ITA","Italy","","MLE","Male","","64.5 [61.4-67.5]","64.50000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","CZE","Czechia","","BTSX","Both sexes","","64.6 [61.7-67]","64.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","LVA","Latvia","","BTSX","Both sexes","","65.3 [61.9-68.6]","65.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","CAN","Canada","","MLE","Male","","65.4 [61.7-68.8]","65.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","FRA","France","","BTSX","Both sexes","","65.4 [63.3-67.3]","65.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","BLR","Belarus","","MLE","Male","","66.1 [60.8-71]","66.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","BEL","Belgium","","BTSX","Both sexes","","66.2 [64.3-68.1]","66.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","GAB","Gabon","","MLE","Male","","66.3 [60.1-71.9]","66.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","MDA","Republic of Moldova","","MLE","Male","","66.6 [61.4-71.5]","66.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","GRC","Greece","","MLE","Male","","67.2 [63.9-70.2]","67.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","BGR","Bulgaria","","MLE","Male","","67.7 [63.8-71.3]","67.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","CHL","Chile","","MLE","Male","","68.1 [63.3-72.5]","68.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","AUT","Austria","","BTSX","Both sexes","","68.1 [66.2-70.1]","68.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","ARG","Argentina","","MLE","Male","","68.2 [63.4-72.7]","68.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","HUN","Hungary","","MLE","Male","","68.2 [64.4-71.8]","68.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ROU","Romania","","MLE","Male","","68.7 [64.9-72.3]","68.70000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","CYP","Cyprus","","MLE","Male","","68.8 [65.8-71.7]","68.80000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","NOR","Norway","","BTSX","Both sexes","","68.8 [66.3-71.3]","68.80000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","POL","Poland","","MLE","Male","","69.1 [65.4-72.7]","69.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","AUS","Australia","","BTSX","Both sexes","","69.3 [66.4-71.8]","69.30000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","TCD","Chad","","FMLE","Female","","7.1 [6.1-8.3]","7.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","ETH","Ethiopia","","FMLE","Female","","7.1 [6-8.3]","7.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","KEN","Kenya","","FMLE","Female","","7.4 [6.3-8.6]","7.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","PNG","Papua New Guinea","","BTSX","Both sexes","","7.4 [6.5-8.3]","7.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","SLB","Solomon Islands","","BTSX","Both sexes","","7.4 [6.6-8.5]","7.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","VUT","Vanuatu","","BTSX","Both sexes","","7.4 [6.7-8.4]","7.40000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AFR","Africa","","MWI","Malawi","","FMLE","Female","","7.5 [6.4-8.7]","7.50000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","TUV","Tuvalu","","BTSX","Both sexes","","7.9 [-]","7.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EMR","Eastern Mediterranean","","ARE","United Arab Emirates","","BTSX","Both sexes","","7.9 [6.2-9.1]","7.90000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","SVK","Slovakia","","MLE","Male","","70 [66.3-73.5]","70.00000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ESP","Spain","","MLE","Male","","70.1 [67.2-72.8]","70.10000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","DEU","Germany","","BTSX","Both sexes","","70.2 [68.5-72.2]","70.20000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","SGP","Singapore","","MLE","Male","","70.6 [61.8-78.1]","70.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","LTU","Lithuania","","BTSX","Both sexes","","70.6 [66.9-73.9]","70.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","AMR","Americas","","URY","Uruguay","","MLE","Male","","70.6 [66-74.9]","70.60000","","","","",""
"SA_0000001759","15-19 years old, current drinkers (%)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2325","PUBLISHED","Published","","2016","2016","","EUR","Europe","","IRL","Ireland","","BTSX","Both sexes","","71.4 [69.5-73.1]","71.40000","","","","",""
