"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","ARM","Armenia","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NZL","Data source","","PUBLISHED","Published","","2007","2007","","WPR","Western Pacific","","NZL","New Zealand","","2","2.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","NOR","Norway","","4.4","4.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","1994","1994","","EUR","Europe","","NOR","Norway","","4.2","4.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_POL","Data source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","POL","Poland","","0.8","0.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_RUS","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","RUS","Russian Federation","","4.2","4.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_RUS","Data source","","PUBLISHED","Published","","1993","1993","","EUR","Europe","","RUS","Russian Federation","","3.1","3.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SWE","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","SWE","Sweden","","3.7","3.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SWE","Data source","","PUBLISHED","Published","","1997","1997","","EUR","Europe","","SWE","Sweden","","3.2","3.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SWE","Data source","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","SWE","Sweden","","2.8","2.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SWE","Data source","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","SWE","Sweden","","2.7","2.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TKM","Data source","","PUBLISHED","Published","","1990","1990","","EUR","Europe","","TKM","Turkmenistan","","3.4","3.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TKM","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","TKM","Turkmenistan","","3.2","3.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_UKR","Data source","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","UKR","Ukraine","","1.7","1.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_UKR","Data source","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","UKR","Ukraine","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_USA","Data source","","PUBLISHED","Published","","1995","1995","","AMR","Americas","","USA","United States of America","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_USA","Data source","","PUBLISHED","Published","","1999","1999","","AMR","Americas","","USA","United States of America","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_USA","Data source","","PUBLISHED","Published","","2006","2006","","AMR","Americas","","USA","United States of America","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_USA","Data source","","PUBLISHED","Published","","2008","2008","","AMR","Americas","","USA","United States of America","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AZE","Data source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","AZE","Azerbaijan","","0.5","0.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_THA","Data source","","PUBLISHED","Published","","2012","2012","","SEAR","South-East Asia","","THA","Thailand","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MKD","Data source","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","MKD","North Macedonia","","1.4","1.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MKD","Data source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","MKD","North Macedonia","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_UKR","Data source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","UKR","Ukraine","","1.5","1.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_PLW","Data source","","PUBLISHED","Published","","2014","2014","","WPR","Western Pacific","","PLW","Palau","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_WSM","Data source","","PUBLISHED","Published","","2008","2008","","WPR","Western Pacific","","WSM","Samoa","","0.7","0.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SVN","Data source","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","SVN","Slovenia","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SVN","Data source","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","SVN","Slovenia","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ROU","Data source","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","ROU","Romania","","3.8","3.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ZAF","Data source","","PUBLISHED","Published","","2009","2009","","AFR","Africa","","ZAF","South Africa","","0.4","0.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ALB","Data source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ALB","Albania","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TJK","Data source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","TJK","Tajikistan","","0.1","0.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ITA","Italy","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MKD","Data source","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","MKD","North Macedonia","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","2015","2015","","AMR","Americas","","CAN","Canada","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ARM","Armenia","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AUT","Data source","","PUBLISHED","Published","","1995","1995","","EUR","Europe","","AUT","Austria","","1.7","1.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AUT","Data source","","PUBLISHED","Published","","2002","2002","","EUR","Europe","","AUT","Austria","","1.4","1.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AUT","Data source","","PUBLISHED","Published","","2009","2009","","EUR","Europe","","AUT","Austria","","1.4","1.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ARM","Armenia","","1.5","1.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","2001","2001","","EUR","Europe","","ARM","Armenia","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ARM","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","ARM","Armenia","","2.8","2.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","1999","1999","","AMR","Americas","","CAN","Canada","","2","2.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_LTU","Data source","","PUBLISHED","Published","","1990","1990","","EUR","Europe","","LTU","Lithuania","","6.1","6.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MDA","Data source","","PUBLISHED","Published","","1995","1995","","EUR","Europe","","MDA","Republic of Moldova","","1.9","1.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","1993","1993","","EUR","Europe","","NOR","Norway","","4.2","4.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","1992","1992","","AMR","Americas","","CAN","Canada","","2.2","2.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ROU","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","ROU","Romania","","11","11.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ROU","Data source","","PUBLISHED","Published","","1990","1990","","EUR","Europe","","RUS","Russian Federation","","5","5.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_RUS","Data source","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","RUS","Russian Federation","","1.6","1.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ESP","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","ESP","Spain","","1.3","1.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SWE","Data source","","PUBLISHED","Published","","1999","1999","","EUR","Europe","","SWE","Sweden","","3.4","3.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SWE","Data source","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","SWE","Sweden","","2.7","2.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TJK","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","TJK","Tajikistan","","1.7","1.70000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TJK","Data source","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","TJK","Tajikistan","","0.1","0.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MKD","Data source","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","MKD","North Macedonia","","1.3","1.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TKM","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","TKM","Turkmenistan","","2.6","2.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_UKR","Data source","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","UKR","Ukraine","","1.5","1.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_GBR","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","6.3","6.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_GBR","Data source","","PUBLISHED","Published","","1996","1996","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","6.2","6.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_GBR","Data source","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","GBR","United Kingdom of Great Britain and Northern Ireland","","5.6","5.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_USA","Data source","","PUBLISHED","Published","","1998","1998","","AMR","Americas","","USA","United States of America","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_USA","Data source","","PUBLISHED","Published","","2009","2009","","AMR","Americas","","USA","United States of America","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_BLR","Data source","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","BLR","Belarus","","2.3","2.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AUT","Data source","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","AUT","Austria","","1.4","1.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_THA","Data source","","PUBLISHED","Published","","2013","2013","","SEAR","South-East Asia","","THA","Thailand","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_MKD","Data source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","MKD","North Macedonia","","1.3","1.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_PHL","Data source","","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","PHL","Philippines","","0.6","0.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SVN","Data source","","PUBLISHED","Published","","2004","2004","","EUR","Europe","","SVN","Slovenia","","0.9","0.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","NOR","Norway","","2","2.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CZE","Data source","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","CZE","Czechia","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_BLR","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","BLR","Belarus","","5.9","5.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_AZE","Data source","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","AZE","Azerbaijan","","0.6","0.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_TJK","Data source","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","TJK","Tajikistan","","0.1","0.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_THA","Data source","","PUBLISHED","Published","","2014","2014","","SEAR","South-East Asia","","THA","Thailand","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_SVN","Data source","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","SVN","Slovenia","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_UZB","Data source","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","UZB","Uzbekistan","","0.5","0.50000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","1990","1990","","WPR","Western Pacific","","JPN","Japan","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","ITA","Italy","","0.8","0.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ITA","Data source","","PUBLISHED","Published","","1993","1993","","EUR","Europe","","ITA","Italy","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ISL","Data source","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","ISL","Iceland","","3.2","3.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ISL","Data source","","PUBLISHED","Published","","1992","1992","","EUR","Europe","","ISL","Iceland","","3.2","3.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_HUN","Data source","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","HUN","Hungary","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_GRC","Data source","","PUBLISHED","Published","","2003","2003","","EUR","Europe","","GRC","Greece","","1","1.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","FIN","Finland","","4.4","4.40000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","2005","2005","","EUR","Europe","","FIN","Finland","","4.6","4.60000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_FIN","Data source","","PUBLISHED","Published","","1991","1991","","EUR","Europe","","FIN","Finland","","7","7.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_EST","Data source","","PUBLISHED","Published","","2007","2007","","EUR","Europe","","EST","Estonia","","1.9","1.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_EST","Data source","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","EST","Estonia","","2.1","2.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_DNK","Data source","","PUBLISHED","Published","","2006","2006","","EUR","Europe","","DNK","Denmark","","1.8","1.80000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_DNK","Data source","","PUBLISHED","Published","","1999","1999","","EUR","Europe","","DNK","Denmark","","2.3","2.30000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_CAN","Data source","","PUBLISHED","Published","","2006","2006","","AMR","Americas","","CAN","Canada","","2","2.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_NOR","Data source","","PUBLISHED","Published","","2000","2000","","EUR","Europe","","NOR","Norway","","3.9","3.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ZWE","Data source","","PUBLISHED","Published","","1990","1990","","AFR","Africa","","ZWE","Zimbabwe","","7","7.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_ROU","Data source","","PUBLISHED","Published","","2008","2008","","EUR","Europe","","ROU","Romania","","4","4.00000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","1997","1997","","WPR","Western Pacific","","JPN","Japan","","1.2","1.20000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_JPN","Data source","","PUBLISHED","Published","","2004","2004","","WPR","Western Pacific","","JPN","Japan","","1.1","1.10000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_KGZ","Data source","","PUBLISHED","Published","","1990","1990","","EUR","Europe","","KGZ","Kyrgyzstan","","3.9","3.90000","","","","",""
"SA_0000001476","Alcohol expenditure as a per cent of total household expenditure","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2339","SA_0000001476_BTN","Data source","","PUBLISHED","Published","","2017","2017","","SEAR","South-East Asia","","BTN","Bhutan","","3.2","3.20000","","","","",""
