"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","DATASOURCE (CODE)","DATASOURCE (DISPLAY)","DATASOURCE (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARG","(FAO) 1961-1979; (WDT) 1980-1999; WHO 2000-2010; Republica Argentina 2011-2018","","PUBLISHED","Published","","2016","2016","","AMR","Americas","","ARG","Argentina","","SA_BEER","Beer","","3.62","3.62000","2.14257","5.04756","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARG","(FAO) 1961-1979; (WDT) 1980-1999; WHO 2000-2010; Republica Argentina 2011-2018","","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ARG","Argentina","","SA_SPIRITS","Spirits","","0.68","0.68000","0.43063","0.93021","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARG","(FAO) 1961-1979; (WDT) 1980-1999; WHO 2000-2010; Republica Argentina 2011-2018","","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ARG","Argentina","","SA_TOTAL","All types","","8.29","8.29000","6.23224","10.30306","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARG","(FAO) 1961-1979; (WDT) 1980-1999; WHO 2000-2010; Republica Argentina 2011-2018","","PUBLISHED","Published","","2018","2018","","AMR","Americas","","ARG","Argentina","","SA_TOTAL","All types","","7.95","7.95000","6.02787","9.77599","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARG","(FAO) 1961-1979; (WDT) 1980-1999; WHO 2000-2010; Republica Argentina 2011-2018","","PUBLISHED","Published","","2019","2019","","AMR","Americas","","ARG","Argentina","","SA_WINE","Wine","","2.88","2.88000","1.76472","3.97074","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARG","(FAO) 1961-1979; (WDT) 1980-1999; WHO 2000-2010; Republica Argentina 2011-2018","","PUBLISHED","Published","","2019","2019","","AMR","Americas","","ARG","Argentina","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.72","0.72000","0.43554","0.99713","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.01","0.01000","0.00585","0.01380","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2011","2011","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.34","0.34000","0.20246","0.47316","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","3.38","3.38000","2.11944","4.78003","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2012","2012","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.89","3.89000","2.59477","5.21163","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2013","2013","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.92","3.92000","2.72434","5.26024","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.22","0.22000","0.13369","0.30143","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2014","2014","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.01","0.01000","0.00608","0.01379","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2015","2015","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0","0.00000","0.00000","0.00000","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2016","2016","","EUR","Europe","","ARM","Armenia","","SA_BEER","Beer","","0.42","0.42000","0.25964","0.58230","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","ARM","Armenia","","SA_SPIRITS","Spirits","","2.96","2.96000","1.84561","4.13553","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2017","2017","","EUR","Europe","","ARM","Armenia","","SA_TOTAL","All types","","3.83","3.83000","2.64186","4.99416","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","ARM","Armenia","","SA_WINE","Wine","","0.46","0.46000","0.28351","0.64468","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHARM","(FAO) 1990-1999; (GlobalData, IWSR, OIV) 2000-2018","","PUBLISHED","Published","","2019","2019","","EUR","Europe","","ARM","Armenia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.01","0.01000","0.00630","0.01435","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2010","2010","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.26","0.26000","0.16060","0.35941","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2011","2011","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","2.74","2.74000","1.61127","3.78387","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2012","2012","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_SPIRITS","Spirits","","3.41","3.41000","2.03195","4.67783","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2012","2012","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_TOTAL","All types","","8.22","8.22000","6.31013","10.09877","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2014","2014","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","3.29","3.29000","2.03377","4.48731","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2014","2014","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.26","0.26000","0.16066","0.36732","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2015","2015","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.25","0.25000","0.14678","0.35192","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2016","2016","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_BEER","Beer","","2.77","2.77000","1.73964","3.84842","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_SPIRITS","Spirits","","3.83","3.83000","2.40489","5.21648","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2017","2017","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_TOTAL","All types","","10.78","10.78000","8.54353","13.24489","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2019","2019","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_WINE","Wine","","3.95","3.95000","2.37573","5.49179","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHATG","(FAO) 1962-1999; (FAO, GlobalData, IWSR) 2000-2018","","PUBLISHED","Published","","2019","2019","","AMR","Americas","","ATG","Antigua and Barbuda","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.41","0.41000","0.25715","0.57166","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","AUS","Australia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.84","0.84000","0.50221","1.17718","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2011","2011","","WPR","Western Pacific","","AUS","Australia","","SA_BEER","Beer","","4.31","4.31000","2.55240","5.93599","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","AUS","Australia","","SA_SPIRITS","Spirits","","1.26","1.26000","0.79883","1.73874","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2012","2012","","WPR","Western Pacific","","AUS","Australia","","SA_TOTAL","All types","","10.03","10.03000","7.78979","12.29378","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2014","2014","","WPR","Western Pacific","","AUS","Australia","","SA_WINE","Wine","","3.76","3.76000","2.25642","5.29269","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2014","2014","","WPR","Western Pacific","","AUS","Australia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.89","0.89000","0.54600","1.24313","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2015","2015","","WPR","Western Pacific","","AUS","Australia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.9","0.90000","0.54691","1.26367","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2016","2016","","WPR","Western Pacific","","AUS","Australia","","SA_BEER","Beer","","3.87","3.87000","2.32028","5.28824","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","AUS","Australia","","SA_SPIRITS","Spirits","","1.23","1.23000","0.72801","1.70916","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2017","2017","","WPR","Western Pacific","","AUS","Australia","","SA_TOTAL","All types","","9.49","9.49000","7.31028","11.72706","","",""
"SA_0000001400","Alcohol, recorded per capita (15+) consumption (in litres of pure alcohol)","https://www.who.int/data/gho/indicator-metadata-registry/imr-details/462","GISAHAUS","(WDT) 1961-1989;  (NDRI) 1990-1999; Australia 2000-2018","","PUBLISHED","Published","","2019","2019","","WPR","Western Pacific","","AUS","Australia","","SA_WINE","Wine","","3.67","3.67000","2.20431","5.10514","","",""
